problem_id,title,difficulty_index,tier_name,tier_group,description_len,sample_count,url
9726,Negative Binary,,,,471,1,https://www.acmicpc.net/problem/9726
9727,Mini Sudoku X,,,,371,1,https://www.acmicpc.net/problem/9727
9728,Pair Sum,,,,296,1,https://www.acmicpc.net/problem/9728
9729,XOR,,,,641,1,https://www.acmicpc.net/problem/9729
9730,Sequence Merging,,,,392,1,https://www.acmicpc.net/problem/9730
9731,Recurrence,,,,784,1,https://www.acmicpc.net/problem/9731
9732,Division Game,,,,817,1,https://www.acmicpc.net/problem/9732
9733,꿀벌,,,,169,1,https://www.acmicpc.net/problem/9733
9734,순환 소수,,,,403,1,https://www.acmicpc.net/problem/9734
9735,삼차 방정식 풀기,,,,236,1,https://www.acmicpc.net/problem/9735
9736,정이면체군,,,,1204,1,https://www.acmicpc.net/problem/9736
9737,Area Between Outer Hull and Inner Hull,,,,1334,1,https://www.acmicpc.net/problem/9737
9738,Sharkovski’s Ordering,,,,977,1,https://www.acmicpc.net/problem/9738
9739,M M Detour,,,,1543,1,https://www.acmicpc.net/problem/9739
9740,More Fun in Bicol,,,,619,1,https://www.acmicpc.net/problem/9740
9741,Interior Lattice Points,,,,963,1,https://www.acmicpc.net/problem/9741
9742,순열,,,,544,1,https://www.acmicpc.net/problem/9742
9743,방정식 부수기,,,,283,1,https://www.acmicpc.net/problem/9743
9753,짝 곱,,,,85,1,https://www.acmicpc.net/problem/9753
9754,ระบายสีต้นไม้ (Tree Coloring),,,,407,1,https://www.acmicpc.net/problem/9754
9755,Booster,,,,1306,1,https://www.acmicpc.net/problem/9755
9756,Goldbach (Extension of Goldbach’s Conjecture),,,,883,1,https://www.acmicpc.net/problem/9756
9758,Vacuum World,,,,1912,1,https://www.acmicpc.net/problem/9758
9759,Profits,,,,651,1,https://www.acmicpc.net/problem/9759
9760,Search Suggestion,,,,653,1,https://www.acmicpc.net/problem/9760
9761,2D Max Filter,,,,2697,1,https://www.acmicpc.net/problem/9761
9762,โรงงานลูกกวาด (Candy Factory),,,,1490,1,https://www.acmicpc.net/problem/9762
9763,마을의 친밀도,,,,197,1,https://www.acmicpc.net/problem/9763
9764,서로 다른 자연수의 합,,,,310,1,https://www.acmicpc.net/problem/9764
9765,여섯 방정식,,,,361,1,https://www.acmicpc.net/problem/9765
9767,Joint Venture,,,,1671,1,https://www.acmicpc.net/problem/9767
9768,Straight Flush,,,,1141,1,https://www.acmicpc.net/problem/9768
9769,ถุงพลาสติก (Plastic),,,,1588,1,https://www.acmicpc.net/problem/9769
9770,GCD,,,,100,1,https://www.acmicpc.net/problem/9770
9771,Word Searching,,,,138,1,https://www.acmicpc.net/problem/9771
9772,Quadrants,,,,188,1,https://www.acmicpc.net/problem/9772
9773,ID Key,,,,328,1,https://www.acmicpc.net/problem/9773
9774,Unlock My Safe,,,,1249,1,https://www.acmicpc.net/problem/9774
9775,Two Mysterious Alphabets from a Tree,,,,1473,4,https://www.acmicpc.net/problem/9775
9776,Max Volume,,,,334,1,https://www.acmicpc.net/problem/9776
9777,Birthday Statistics,,,,155,1,https://www.acmicpc.net/problem/9777
9778,Nonogram,,,,448,1,https://www.acmicpc.net/problem/9778
9779,Jane’s First Words,,,,632,1,https://www.acmicpc.net/problem/9779
9780,Range Sum Query,,,,156,1,https://www.acmicpc.net/problem/9780
9781,Knight Moves,,,,507,2,https://www.acmicpc.net/problem/9781
9782,Median,,,,373,1,https://www.acmicpc.net/problem/9782
9783,Easy Encryption,,,,463,1,https://www.acmicpc.net/problem/9783
9784,Boiled Eggs,,,,418,1,https://www.acmicpc.net/problem/9784
9785,Damage Over Time,,,,821,1,https://www.acmicpc.net/problem/9785
9786,Common Fraction,,,,867,1,https://www.acmicpc.net/problem/9786
9787,Olympic Games Ranking,,,,623,1,https://www.acmicpc.net/problem/9787
9788,Cut The List,,,,535,1,https://www.acmicpc.net/problem/9788
9789,Friendship Graph,,,,531,1,https://www.acmicpc.net/problem/9789
9790,Elephant Show,,,,1047,1,https://www.acmicpc.net/problem/9790
9791,Encoding Binary Numbers,,,,215,1,https://www.acmicpc.net/problem/9791
9792,Chorus,,,,109,1,https://www.acmicpc.net/problem/9792
9793,Length and Frequency of Sentences,,,,540,1,https://www.acmicpc.net/problem/9793
9794,Another Word Sorting,,,,792,1,https://www.acmicpc.net/problem/9794
9795,Form Guide,,,,1031,2,https://www.acmicpc.net/problem/9795
9796,Cracking Tree Codes,,,,638,1,https://www.acmicpc.net/problem/9796
9797,uHunt,,,,2599,1,https://www.acmicpc.net/problem/9797
9798,Cartesian Tree,,,,1043,1,https://www.acmicpc.net/problem/9798
9799,Strange Graph,,,,820,1,https://www.acmicpc.net/problem/9799
9800,Patience,,,,2891,1,https://www.acmicpc.net/problem/9800
9801,Commuter train,,,,1731,1,https://www.acmicpc.net/problem/9801
9802,Self-Replicating Numbers,,,,875,1,https://www.acmicpc.net/problem/9802
9803,Magic Multiplying Machine,,,,1067,1,https://www.acmicpc.net/problem/9803
9804,Intuitionistic Logic,,,,2936,1,https://www.acmicpc.net/problem/9804
9805,Pyramids,,,,575,1,https://www.acmicpc.net/problem/9805
9806,The King,,,,1702,1,https://www.acmicpc.net/problem/9806
9813,Computing,,,,558,1,https://www.acmicpc.net/problem/9813
9814,Coding of Permutations,,,,417,1,https://www.acmicpc.net/problem/9814
9815,Cabric Number Problem,,,,732,1,https://www.acmicpc.net/problem/9815
9816,Number of Locks,,,,568,1,https://www.acmicpc.net/problem/9816
9817,Necklace of Beads,,,,306,1,https://www.acmicpc.net/problem/9817
9818,Quantity of White Mice,,,,1296,1,https://www.acmicpc.net/problem/9818
9819,Color Change of Go Game Pieces,,,,1260,1,https://www.acmicpc.net/problem/9819
9820,Placement of Keys,,,,594,1,https://www.acmicpc.net/problem/9820
9821,Selecting the Optimal Teaching Fiends,,,,1051,1,https://www.acmicpc.net/problem/9821
9822,Global Warming,,,,1020,1,https://www.acmicpc.net/problem/9822
9823,Trucking Diesel,,,,2440,1,https://www.acmicpc.net/problem/9823
9824,Ferries,,,,2138,1,https://www.acmicpc.net/problem/9824
9825,MODSUM,,,,883,1,https://www.acmicpc.net/problem/9825
9826,Pancake,,,,1875,4,https://www.acmicpc.net/problem/9826
9827,Forensic,,,,1913,5,https://www.acmicpc.net/problem/9827
9828,Walking,,,,616,2,https://www.acmicpc.net/problem/9828
9829,Change,,,,957,2,https://www.acmicpc.net/problem/9829
9830,Paint,,,,1166,1,https://www.acmicpc.net/problem/9830
9831,Tour,,,,1901,1,https://www.acmicpc.net/problem/9831
9832,TUTOR,,,,3542,1,https://www.acmicpc.net/problem/9832
9833,Sequence,,,,2512,1,https://www.acmicpc.net/problem/9833
9834,Card,,,,1126,1,https://www.acmicpc.net/problem/9834
9835,BESTP,,,,2702,1,https://www.acmicpc.net/problem/9835
9836,Sailing,,,,2645,1,https://www.acmicpc.net/problem/9836
9837,Weather,,,,1191,1,https://www.acmicpc.net/problem/9837
9838,XMAS,,,,609,2,https://www.acmicpc.net/problem/9838
9839,Invest,,,,2800,1,https://www.acmicpc.net/problem/9839
9840,Lazycat,,,,580,1,https://www.acmicpc.net/problem/9840
9841,Cipher,,,,1230,1,https://www.acmicpc.net/problem/9841
9842,Prime,,,,219,1,https://www.acmicpc.net/problem/9842
9843,LVM,,,,2108,1,https://www.acmicpc.net/problem/9843
9844,Gecko,,,,1085,1,https://www.acmicpc.net/problem/9844
9845,Housing,,,,1267,1,https://www.acmicpc.net/problem/9845
9846,Rank,,,,1003,2,https://www.acmicpc.net/problem/9846
9847,4SUM,,,,198,1,https://www.acmicpc.net/problem/9847
9848,Gift,,,,479,1,https://www.acmicpc.net/problem/9848
9849,Rect,,,,336,2,https://www.acmicpc.net/problem/9849
9850,Cipher,,,,1467,1,https://www.acmicpc.net/problem/9850
9851,Hole,,,,1439,1,https://www.acmicpc.net/problem/9851
9852,Jawbreak,,,,1137,2,https://www.acmicpc.net/problem/9852
9853,Street,,,,1608,1,https://www.acmicpc.net/problem/9853
9854,Battleships,,,,1897,1,https://www.acmicpc.net/problem/9854
9855,Cuckoo for Hashing,,,,2338,1,https://www.acmicpc.net/problem/9855
9856,Playing Fair with Cryptography,,,,3213,1,https://www.acmicpc.net/problem/9856
9857,Rent-A-Pixel,,,,1485,1,https://www.acmicpc.net/problem/9857
9858,Stampede!,,,,780,1,https://www.acmicpc.net/problem/9858
9859,Super Phyllis,,,,1107,1,https://www.acmicpc.net/problem/9859
9860,Tree Lighting,,,,1156,1,https://www.acmicpc.net/problem/9860
9861,The Urge to Merge,,,,1233,1,https://www.acmicpc.net/problem/9861
9862,Xenospeak,,,,1487,1,https://www.acmicpc.net/problem/9862
9863,Calling All Programmers,,,,1279,1,https://www.acmicpc.net/problem/9863
9864,Rocky,,,,1170,1,https://www.acmicpc.net/problem/9864
9865,Undercut,,,,1382,1,https://www.acmicpc.net/problem/9865
9866,Vacation Planning,,,,1243,1,https://www.acmicpc.net/problem/9866
9867,Optimal Milking,,,,1017,1,https://www.acmicpc.net/problem/9867
9868,The Bessie Shuffle,,,,1136,1,https://www.acmicpc.net/problem/9868
9869,Milk Scheduling,,,,575,1,https://www.acmicpc.net/problem/9869
9870,Vacation Planning,,,,970,1,https://www.acmicpc.net/problem/9870
9871,The Bessie Shuffle,,,,1087,1,https://www.acmicpc.net/problem/9871
9872,Record Keeping,,,,791,1,https://www.acmicpc.net/problem/9872
9873,Cow Baseball,,,,658,1,https://www.acmicpc.net/problem/9873
9874,Wormholes,,,,1266,1,https://www.acmicpc.net/problem/9874
9875,Cow Curling,,,,721,1,https://www.acmicpc.net/problem/9875
9876,Building a Ski Course,,,,1249,1,https://www.acmicpc.net/problem/9876
9877,Ski Course Rating,,,,823,1,https://www.acmicpc.net/problem/9877
9878,Bessie Slows Down,,,,898,1,https://www.acmicpc.net/problem/9878
9879,Cross Country Skiing,,,,710,1,https://www.acmicpc.net/problem/9879
9880,Recording the Moolympics,,,,458,1,https://www.acmicpc.net/problem/9880
9881,Ski Course Design,,,,956,1,https://www.acmicpc.net/problem/9881
9882,Balanced Teams,,,,647,1,https://www.acmicpc.net/problem/9882
9883,Morton Numbers,,,,896,1,https://www.acmicpc.net/problem/9883
9884,Euclid,,,,1455,1,https://www.acmicpc.net/problem/9884
9885,Claws,,,,1629,1,https://www.acmicpc.net/problem/9885
9886,E-Casino,,,,1996,1,https://www.acmicpc.net/problem/9886
9887,Genome,,,,729,1,https://www.acmicpc.net/problem/9887
9888,Fludtown,,,,1199,2,https://www.acmicpc.net/problem/9888
9889,Heng,,,,1039,1,https://www.acmicpc.net/problem/9889
9890,Matrix,,,,1225,3,https://www.acmicpc.net/problem/9890
9891,Rect,,,,703,2,https://www.acmicpc.net/problem/9891
9892,Width,,,,1273,2,https://www.acmicpc.net/problem/9892
9893,Paths,,,,1339,1,https://www.acmicpc.net/problem/9893
9894,Pair,,,,932,2,https://www.acmicpc.net/problem/9894
9895,Word,,,,863,2,https://www.acmicpc.net/problem/9895
9896,Gray,,,,1945,1,https://www.acmicpc.net/problem/9896
9897,Lamp,,,,2002,1,https://www.acmicpc.net/problem/9897
9898,Domino,,,,1165,2,https://www.acmicpc.net/problem/9898
9899,Train,,,,1969,1,https://www.acmicpc.net/problem/9899
9900,Small,,,,2775,1,https://www.acmicpc.net/problem/9900
9901,RNA,,,,1820,1,https://www.acmicpc.net/problem/9901
9907,ID,,,,1028,1,https://www.acmicpc.net/problem/9907
9908,Carpet,,,,721,1,https://www.acmicpc.net/problem/9908
9909,Cellular,,,,1908,1,https://www.acmicpc.net/problem/9909
9910,Progress,,,,1271,1,https://www.acmicpc.net/problem/9910
9911,ERP,,,,2286,1,https://www.acmicpc.net/problem/9911
9912,Lexical,,,,1213,4,https://www.acmicpc.net/problem/9912
9913,Max,,,,162,2,https://www.acmicpc.net/problem/9913
9914,Kansas,,,,512,3,https://www.acmicpc.net/problem/9914
9915,Cars,,,,1505,3,https://www.acmicpc.net/problem/9915
9916,Zeros,,,,338,3,https://www.acmicpc.net/problem/9916
9917,Rank,,,,1322,4,https://www.acmicpc.net/problem/9917
9918,Cube,,,,1041,1,https://www.acmicpc.net/problem/9918
9919,Route,,,,2187,4,https://www.acmicpc.net/problem/9919
9920,Image,,,,2584,2,https://www.acmicpc.net/problem/9920
9921,Coin,,,,1495,2,https://www.acmicpc.net/problem/9921
9922,Magic,,,,1248,1,https://www.acmicpc.net/problem/9922
9923,Triple,,,,3320,3,https://www.acmicpc.net/problem/9923
9924,The Euclidean Algorithm,,,,1943,1,https://www.acmicpc.net/problem/9924
9925,Scout Outing,,,,3437,1,https://www.acmicpc.net/problem/9925
9926,Shortest Time Move,,,,1252,1,https://www.acmicpc.net/problem/9926
9927,Rectangles,,,,601,1,https://www.acmicpc.net/problem/9927
9928,Possible First Tiles,,,,2439,1,https://www.acmicpc.net/problem/9928
9932,미스테리,,,,145,1,https://www.acmicpc.net/problem/9932
9933,민균이의 비밀번호,,,,396,2,https://www.acmicpc.net/problem/9933
9934,완전 이진 트리,,,,794,2,https://www.acmicpc.net/problem/9934
9935,문자열 폭발,,,,355,2,https://www.acmicpc.net/problem/9935
9936,체스로 도미노를 타자,,,,386,2,https://www.acmicpc.net/problem/9936
9937,직선으로 만드는 삼각형,,,,133,2,https://www.acmicpc.net/problem/9937
9938,방 청소,,,,824,1,https://www.acmicpc.net/problem/9938
9939,Bowling Score Assistant,,,,939,1,https://www.acmicpc.net/problem/9939
9940,Spectrum,,,,3127,1,https://www.acmicpc.net/problem/9940
9941,One Move from Towers of Hanoi,,,,1205,1,https://www.acmicpc.net/problem/9941
9942,하노이의 네 탑,,,,216,1,https://www.acmicpc.net/problem/9942
9943,Light Switches,,,,1551,1,https://www.acmicpc.net/problem/9943
9944,NxM 보드 완주하기,,,,475,1,https://www.acmicpc.net/problem/9944
9945,Centroid of Point Masses,,,,1095,1,https://www.acmicpc.net/problem/9945
9946,단어 퍼즐,,,,335,1,https://www.acmicpc.net/problem/9946
9947,Coin tossing,,,,333,1,https://www.acmicpc.net/problem/9947
9948,Have you had your birthday yet?,,,,370,1,https://www.acmicpc.net/problem/9948
9949,Hide those Letters,,,,453,1,https://www.acmicpc.net/problem/9949
9950,Rectangles,,,,427,1,https://www.acmicpc.net/problem/9950
9951,Word Extraction,,,,655,1,https://www.acmicpc.net/problem/9951
9952,Bree's pantry,,,,534,1,https://www.acmicpc.net/problem/9952
9953,Paula's search,,,,1119,1,https://www.acmicpc.net/problem/9953
9954,Cedric's Cypher,,,,621,1,https://www.acmicpc.net/problem/9954
9955,Recycling,,,,1399,1,https://www.acmicpc.net/problem/9955
9956,Reversing Words,,,,939,1,https://www.acmicpc.net/problem/9956
9957,Word Crosses,,,,971,1,https://www.acmicpc.net/problem/9957
9958,All Squares,,,,1270,1,https://www.acmicpc.net/problem/9958
9959,Dominosa,,,,465,1,https://www.acmicpc.net/problem/9959
9960,Digit Sums,,,,148,1,https://www.acmicpc.net/problem/9960
9961,Stamps,,,,1356,1,https://www.acmicpc.net/problem/9961
9962,Assimilation,,,,1569,1,https://www.acmicpc.net/problem/9962
9971,The Hardest Problem Ever,,,,971,1,https://www.acmicpc.net/problem/9971
9972,Rubik’s Cube Solver,,,,845,1,https://www.acmicpc.net/problem/9972
9973,Polar Explorer,,,,921,1,https://www.acmicpc.net/problem/9973
9974,Door Man,,,,826,1,https://www.acmicpc.net/problem/9974
9975,The Umbrella Problem: 2054,,,,3745,1,https://www.acmicpc.net/problem/9975
9976,"Blue Gene, Jr.",,,,304,1,https://www.acmicpc.net/problem/9976
9977,Byte Me!,,,,1446,1,https://www.acmicpc.net/problem/9977
9978,World’s Worst Bus Schedule,,,,516,1,https://www.acmicpc.net/problem/9978
9979,Does This Make Me Look Fat?,,,,787,1,https://www.acmicpc.net/problem/9979
9980,Manifest Destiny,,,,4934,1,https://www.acmicpc.net/problem/9980
9981,Treasure Hunters,,,,532,1,https://www.acmicpc.net/problem/9981
9982,Frogger's For Dinner,,,,2665,1,https://www.acmicpc.net/problem/9982
9983,더 푸르게,,,,675,1,https://www.acmicpc.net/problem/9983
9984,Get Out 'Da Way!,,,,717,1,https://www.acmicpc.net/problem/9984
9985,Missing Piece 2001,,,,2116,1,https://www.acmicpc.net/problem/9985
9986,Asteroids!,,,,90,1,https://www.acmicpc.net/problem/9986
9987,포켓몬 마스터,,,,54,1,https://www.acmicpc.net/problem/9987
9988,Roadblock,,,,992,1,https://www.acmicpc.net/problem/9988
9989,Cow Decathlon,,,,1737,1,https://www.acmicpc.net/problem/9989
9990,Airplane Boarding,,,,1032,1,https://www.acmicpc.net/problem/9990
9991,Auto-Complete,,,,941,1,https://www.acmicpc.net/problem/9991
9992,비밀 메시지,,,,528,1,https://www.acmicpc.net/problem/9992
9993,Mirror Field,,,,1437,1,https://www.acmicpc.net/problem/9993
9994,Secret Code,,,,932,1,https://www.acmicpc.net/problem/9994
9995,HM과 TM,,,,214,1,https://www.acmicpc.net/problem/9995
9996,한국이 그리울 땐 서버에 접속하지,,,,570,2,https://www.acmicpc.net/problem/9996
9997,폰트,,,,389,3,https://www.acmicpc.net/problem/9997
9998,블록 쌓기,,,,497,2,https://www.acmicpc.net/problem/9998
9999,구구,,,,747,1,https://www.acmicpc.net/problem/9999
10000,원 영역,,,,140,3,https://www.acmicpc.net/problem/10000
10001,Hash,,,,471,3,https://www.acmicpc.net/problem/10001
10003,Tower Defense Game,,,,1390,1,https://www.acmicpc.net/problem/10003
10004,Bytecomputer,,,,507,1,https://www.acmicpc.net/problem/10004
10005,Maze,,,,1130,1,https://www.acmicpc.net/problem/10005
10006,Colorful Chain,,,,733,1,https://www.acmicpc.net/problem/10006
10007,레이저,,,,405,1,https://www.acmicpc.net/problem/10007
10008,Polarization,,,,822,2,https://www.acmicpc.net/problem/10008
10009,Loteria 2,,,,1882,1,https://www.acmicpc.net/problem/10009
10010,Bajtokrąg,,,,639,1,https://www.acmicpc.net/problem/10010
10011,Zadanie Eulera,,,,636,1,https://www.acmicpc.net/problem/10011
10012,Kamyki,,,,842,1,https://www.acmicpc.net/problem/10012
10013,Graf planarny,,,,1664,1,https://www.acmicpc.net/problem/10013
10014,Traveling Saga Problem,,,,250,1,https://www.acmicpc.net/problem/10014
10015,Śnieżyca,,,,1129,1,https://www.acmicpc.net/problem/10015
10016,Świetliki,,,,1149,1,https://www.acmicpc.net/problem/10016
10017,Tester wioseł,,,,799,1,https://www.acmicpc.net/problem/10017
10018,The Lazy Cow,,,,1146,1,https://www.acmicpc.net/problem/10018
10019,Sabotage,,,,997,1,https://www.acmicpc.net/problem/10019
10020,Counting Friends,,,,521,1,https://www.acmicpc.net/problem/10020
10021,Watering the Fields,,,,848,1,https://www.acmicpc.net/problem/10021
10022,The Lazy Cow,,,,1009,1,https://www.acmicpc.net/problem/10022
10023,Mooo Moo,,,,1300,1,https://www.acmicpc.net/problem/10023
10024,Reordering the Cows,,,,1523,1,https://www.acmicpc.net/problem/10024
10025,게으른 백곰,,,,443,1,https://www.acmicpc.net/problem/10025
10026,적록색약,,,,485,1,https://www.acmicpc.net/problem/10026
10027,CSS,,,,1872,1,https://www.acmicpc.net/problem/10027
10028,HISTOGRAMI,,,,3137,2,https://www.acmicpc.net/problem/10028
10029,MOSTOVI,,,,2586,2,https://www.acmicpc.net/problem/10029
10030,Fair Photography,,,,1077,1,https://www.acmicpc.net/problem/10030
10031,Cow Optics,,,,1743,1,https://www.acmicpc.net/problem/10031
10032,Code Breaking,,,,1247,1,https://www.acmicpc.net/problem/10032
10033,Fair Photography,,,,1133,1,https://www.acmicpc.net/problem/10033
10034,Odometer,,,,645,1,https://www.acmicpc.net/problem/10034
10035,Odometer,,,,866,1,https://www.acmicpc.net/problem/10035
10036,Fair Photography,,,,1049,1,https://www.acmicpc.net/problem/10036
10037,Decorating the Pastures,,,,832,1,https://www.acmicpc.net/problem/10037
10038,Dueling GPSs,,,,1812,1,https://www.acmicpc.net/problem/10038
10039,평균 점수,,,,284,1,https://www.acmicpc.net/problem/10039
10040,투표,,,,503,1,https://www.acmicpc.net/problem/10040
10041,관광,,,,664,1,https://www.acmicpc.net/problem/10041
10042,部活のスケジュール表 (Schedule),,,,539,2,https://www.acmicpc.net/problem/10042
10043,タクシー (Taxis),,,,596,1,https://www.acmicpc.net/problem/10043
10044,小籠包 (Xiao Long Bao),,,,566,1,https://www.acmicpc.net/problem/10044
10045,JOI 紋章 (JOI Emblem),,,,871,3,https://www.acmicpc.net/problem/10045
10046,IOI 饅頭 (IOI Manju),,,,780,3,https://www.acmicpc.net/problem/10046
10047,バームクーヘン (Baumkuchen),,,,747,2,https://www.acmicpc.net/problem/10047
10048,フクロモモンガ (Sugar Glider),,,,629,3,https://www.acmicpc.net/problem/10048
10049,切り取り線 (Cutting),,,,326,2,https://www.acmicpc.net/problem/10049
10050,블록,,,,428,1,https://www.acmicpc.net/problem/10050
10051,Buffed Buffet,,,,2138,1,https://www.acmicpc.net/problem/10051
10052,Crane Balancing,,,,1011,1,https://www.acmicpc.net/problem/10052
10053,필승 전략,,,,859,1,https://www.acmicpc.net/problem/10053
10054,Maze Reduction,,,,1575,1,https://www.acmicpc.net/problem/10054
10055,Messenger,,,,902,1,https://www.acmicpc.net/problem/10055
10056,Metal Processing Plant,,,,1014,1,https://www.acmicpc.net/problem/10056
10057,Pachinko,,,,1805,1,https://www.acmicpc.net/problem/10057
10058,센서 네트워크,,,,417,1,https://www.acmicpc.net/problem/10058
10059,Skiing,,,,1512,1,https://www.acmicpc.net/problem/10059
10060,감시 카메라,,,,388,1,https://www.acmicpc.net/problem/10060
10061,Wire Crossing,,,,1710,1,https://www.acmicpc.net/problem/10061
10062,은기의 DNA 분자,,,,387,3,https://www.acmicpc.net/problem/10062
10063,KOSTA,,,,1806,3,https://www.acmicpc.net/problem/10063
10064,GRAD,,,,1795,2,https://www.acmicpc.net/problem/10064
10065,KRAVE,,,,1429,3,https://www.acmicpc.net/problem/10065
10066,팰린드롬,,,,137,1,https://www.acmicpc.net/problem/10066
10067,수열 나누기,,,,319,1,https://www.acmicpc.net/problem/10067
10068,구슬이 서말이라도 꿰어야 보배,,,,622,1,https://www.acmicpc.net/problem/10068
10069,Rail,,,,2060,0,https://www.acmicpc.net/problem/10069
10070,벽,,,,1148,1,https://www.acmicpc.net/problem/10070
10071,Game,,,,1455,0,https://www.acmicpc.net/problem/10071
10072,곤돌라 - 곤돌라 수열 확인,,,,1639,1,https://www.acmicpc.net/problem/10072
10073,곤돌라 - 교체 수열,,,,1759,1,https://www.acmicpc.net/problem/10073
10074,곤돌라 - 교체 수열의 개수 세기,,,,1791,1,https://www.acmicpc.net/problem/10074
10075,친구,,,,1460,1,https://www.acmicpc.net/problem/10075
10076,휴가,,,,1032,1,https://www.acmicpc.net/problem/10076
10077,Orchard,,,,2136,1,https://www.acmicpc.net/problem/10077
10078,Sightseeing,,,,2006,1,https://www.acmicpc.net/problem/10078
10079,CATS,,,,2347,1,https://www.acmicpc.net/problem/10079
10080,Obelisk,,,,1689,1,https://www.acmicpc.net/problem/10080
10081,Big Circle,,,,424,1,https://www.acmicpc.net/problem/10081
10082,Fuleco and Brazil ant,,,,2080,1,https://www.acmicpc.net/problem/10082
10083,Strategy,,,,725,2,https://www.acmicpc.net/problem/10083
10084,Mascot Song,,,,1893,1,https://www.acmicpc.net/problem/10084
10085,Tickets,,,,2665,1,https://www.acmicpc.net/problem/10085
10086,Andres Iniesta,,,,1418,1,https://www.acmicpc.net/problem/10086
10087,Orbit,,,,2099,1,https://www.acmicpc.net/problem/10087
10088,XOR,,,,2963,1,https://www.acmicpc.net/problem/10088
10089,Profit,,,,614,1,https://www.acmicpc.net/problem/10089
10090,Counting Inversions,,,,495,1,https://www.acmicpc.net/problem/10090
10091,Cyclic Marathon,,,,1024,1,https://www.acmicpc.net/problem/10091
10092,Decreasing Sequences of Points,,,,522,1,https://www.acmicpc.net/problem/10092
10093,숫자,,,,52,1,https://www.acmicpc.net/problem/10093
10094,Computer Network,,,,1091,0,https://www.acmicpc.net/problem/10094
10095,Cop and Robber,,,,2152,0,https://www.acmicpc.net/problem/10095
10096,세 친구,,,,177,3,https://www.acmicpc.net/problem/10096
10097,수열,,,,161,1,https://www.acmicpc.net/problem/10097
10098,양분,,,,450,2,https://www.acmicpc.net/problem/10098
10099,Portals,,,,2024,1,https://www.acmicpc.net/problem/10099
10100,Senior Postmen,,,,1439,1,https://www.acmicpc.net/problem/10100
10101,삼각형 외우기,,,,228,1,https://www.acmicpc.net/problem/10101
10102,개표,,,,103,1,https://www.acmicpc.net/problem/10102
10103,주사위 게임,,,,237,1,https://www.acmicpc.net/problem/10103
10104,Party Invitation,,,,632,1,https://www.acmicpc.net/problem/10104
10105,Assigning Partners,,,,288,2,https://www.acmicpc.net/problem/10105
10106,The Geneva Confection,,,,1167,1,https://www.acmicpc.net/problem/10106
10107,Tinted Glass Window,,,,570,1,https://www.acmicpc.net/problem/10107
10108,Lazy Fox,,,,1059,1,https://www.acmicpc.net/problem/10108
10109,Troyangles,,,,524,1,https://www.acmicpc.net/problem/10109
10110,King Gruff,,,,1791,2,https://www.acmicpc.net/problem/10110
10111,Werewolf,,,,1082,3,https://www.acmicpc.net/problem/10111
10112,Where’s That Fuel?,,,,1039,1,https://www.acmicpc.net/problem/10112
10113,Early Exam Evacuation,,,,2170,1,https://www.acmicpc.net/problem/10113
10114,Gates,,,,1435,1,https://www.acmicpc.net/problem/10114
10116,The Forest of Fangorn,,,,1339,2,https://www.acmicpc.net/problem/10116
10117,Question,,,,1606,2,https://www.acmicpc.net/problem/10117
10118,007,,,,1503,2,https://www.acmicpc.net/problem/10118
10119,Cake,,,,1273,1,https://www.acmicpc.net/problem/10119
10120,The Wall,,,,1754,2,https://www.acmicpc.net/problem/10120
10121,Salad Bar,,,,677,1,https://www.acmicpc.net/problem/10121
10122,Hotels,,,,656,1,https://www.acmicpc.net/problem/10122
10123,Bricks,,,,1320,2,https://www.acmicpc.net/problem/10123
10124,Couriers,,,,800,1,https://www.acmicpc.net/problem/10124
10125,Snake,,,,361,1,https://www.acmicpc.net/problem/10125
10126,Cards,,,,1155,1,https://www.acmicpc.net/problem/10126
10127,criminals,,,,1567,1,https://www.acmicpc.net/problem/10127
10128,Supercomputer,,,,1141,1,https://www.acmicpc.net/problem/10128
10129,작은 새,,,,520,1,https://www.acmicpc.net/problem/10129
10130,Rally,,,,1032,1,https://www.acmicpc.net/problem/10130
10131,FarmCraft,,,,1614,1,https://www.acmicpc.net/problem/10131
10132,Around the world,,,,969,1,https://www.acmicpc.net/problem/10132
10133,Ant colony,,,,1715,1,https://www.acmicpc.net/problem/10133
10134,Tourism,,,,1417,1,https://www.acmicpc.net/problem/10134
10135,Solar lamps,,,,1055,1,https://www.acmicpc.net/problem/10135
10136,Solar Panels,,,,703,1,https://www.acmicpc.net/problem/10136
10137,Freight,,,,729,1,https://www.acmicpc.net/problem/10137
10138,Kuglarz,,,,1217,1,https://www.acmicpc.net/problem/10138
10139,Lustra,,,,1232,1,https://www.acmicpc.net/problem/10139
10140,Bohater,,,,714,1,https://www.acmicpc.net/problem/10140
10141,Pakowanie,,,,911,1,https://www.acmicpc.net/problem/10141
10142,Drużyny,,,,985,2,https://www.acmicpc.net/problem/10142
10143,Parking,,,,1854,1,https://www.acmicpc.net/problem/10143
10144,Ciągi,,,,456,1,https://www.acmicpc.net/problem/10144
10145,Fiolki,,,,1713,1,https://www.acmicpc.net/problem/10145
10146,Muzeum,,,,1076,1,https://www.acmicpc.net/problem/10146
10147,Plemiona,,,,1732,1,https://www.acmicpc.net/problem/10147
10148,Bazarek,,,,1087,1,https://www.acmicpc.net/problem/10148
10149,Budowa,,,,1834,1,https://www.acmicpc.net/problem/10149
